filepath,filename,domain,label,stratify_key,flag,split
Training_Pool_A_Walls\Non-Cracked\7130-200.jpg,7130-200.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7024-111.jpg,7024-111.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7083-213.jpg,7083-213.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7035-155.jpg,7035-155.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7091-15.jpg,7091-15.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-209.jpg,7047-209.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7037-204.jpg,7037-204.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7138-181.jpg,7138-181.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7090-158.jpg,7090-158.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7013-122.jpg,7013-122.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7054-235.jpg,7054-235.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7002-67.jpg,7002-67.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7086-17.jpg,7086-17.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7078-244.jpg,7078-244.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7101-120.jpg,7101-120.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7013-127.jpg,7013-127.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7026-191.jpg,7026-191.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7046-133.jpg,7046-133.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7115-196.jpg,7115-196.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7092-74.jpg,7092-74.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7086-223.jpg,7086-223.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7124-8.jpg,7124-8.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7012-51.jpg,7012-51.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7120-119.jpg,7120-119.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7028-39.jpg,7028-39.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7123-208.jpg,7123-208.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7050-19.jpg,7050-19.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7018-120.jpg,7018-120.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7122-185.jpg,7122-185.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7086-193.jpg,7086-193.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7134-252.jpg,7134-252.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7124-102.jpg,7124-102.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7013-7.jpg,7013-7.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7102-27.jpg,7102-27.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7108-173.jpg,7108-173.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7111-138.jpg,7111-138.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7057-15.jpg,7057-15.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7054-24.jpg,7054-24.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7081-244.jpg,7081-244.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7101-37.jpg,7101-37.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7080-223.jpg,7080-223.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7014-135.jpg,7014-135.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7119-146.jpg,7119-146.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7127-182.jpg,7127-182.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7037-7.jpg,7037-7.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7132-161.jpg,7132-161.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7026-203.jpg,7026-203.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7088-30.jpg,7088-30.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Cracked\7004-75.jpg,7004-75.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7136-100.jpg,7136-100.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7106-219.jpg,7106-219.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7081-92.jpg,7081-92.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7029-162.jpg,7029-162.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7036-140.jpg,7036-140.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7032-163.jpg,7032-163.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7034-52.jpg,7034-52.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7106-36.jpg,7106-36.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7004-188.jpg,7004-188.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7021-77.jpg,7021-77.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7026-150.jpg,7026-150.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7008-216.jpg,7008-216.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7054-15.jpg,7054-15.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7017-200.jpg,7017-200.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7013-238.jpg,7013-238.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7082-88.jpg,7082-88.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-126.jpg,7071-126.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7098-68.jpg,7098-68.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-77.jpg,7110-77.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7138-14.jpg,7138-14.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7104-143.jpg,7104-143.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7026-207.jpg,7026-207.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7050-214.jpg,7050-214.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-145.jpg,7019-145.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7027-217.jpg,7027-217.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7003-229.jpg,7003-229.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-25.jpg,7071-25.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-203.jpg,7043-203.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7036-155.jpg,7036-155.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7076-180.jpg,7076-180.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7100-161.jpg,7100-161.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7101-181.jpg,7101-181.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7030-176.jpg,7030-176.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7017-237.jpg,7017-237.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7047-133.jpg,7047-133.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7025-162.jpg,7025-162.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-113.jpg,7051-113.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7003-168.jpg,7003-168.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7119-228.jpg,7119-228.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7005-184.jpg,7005-184.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-142.jpg,7019-142.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7136-47.jpg,7136-47.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7107-189_2.jpg,7107-189_2.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7085-25.jpg,7085-25.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7073-181.jpg,7073-181.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7034-108.jpg,7034-108.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7094-218.jpg,7094-218.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7044-87.jpg,7044-87.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7136-155.jpg,7136-155.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-149.jpg,7043-149.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7025-13.jpg,7025-13.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7104-87.jpg,7104-87.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-193.jpg,7051-193.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7070-69.jpg,7070-69.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7052-218.jpg,7052-218.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7069-170.jpg,7069-170.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7108-60.jpg,7108-60.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7030-115.jpg,7030-115.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7092-213.jpg,7092-213.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7016-81.jpg,7016-81.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7031-120.jpg,7031-120.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7072-37.jpg,7072-37.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7082-12.jpg,7082-12.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7085-18.jpg,7085-18.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7021-50.jpg,7021-50.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7009-90.jpg,7009-90.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7023-90.jpg,7023-90.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7119-36.jpg,7119-36.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7007-211.jpg,7007-211.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7121-140.jpg,7121-140.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7129-203.jpg,7129-203.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7093-67.jpg,7093-67.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7081-163.jpg,7081-163.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-85.jpg,7097-85.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-204.jpg,7043-204.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7082-212.jpg,7082-212.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7073-21.jpg,7073-21.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7131-172.jpg,7131-172.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7010-99.jpg,7010-99.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7117-153.jpg,7117-153.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Cracked\7049-141.jpg,7049-141.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7072-156.jpg,7072-156.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7025-143.jpg,7025-143.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7133-173.jpg,7133-173.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7103-177.jpg,7103-177.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7128-239.jpg,7128-239.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-138.jpg,7019-138.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7030-159.jpg,7030-159.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-90.jpg,7097-90.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-137.jpg,7097-137.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7024-91.jpg,7024-91.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7127-228.jpg,7127-228.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-83.jpg,7110-83.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7049-213.jpg,7049-213.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7119-21.jpg,7119-21.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7003-250.jpg,7003-250.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7018-90.jpg,7018-90.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7071-134.jpg,7071-134.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7020-152.jpg,7020-152.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7053-67.jpg,7053-67.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7120-173.jpg,7120-173.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7010-224.jpg,7010-224.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7033-15.jpg,7033-15.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7018-198.jpg,7018-198.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-239.jpg,7097-239.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7011-243.jpg,7011-243.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-200.jpg,7097-200.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7050-137.jpg,7050-137.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7118-46.jpg,7118-46.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7134-161.jpg,7134-161.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7124-107.jpg,7124-107.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7014-204.jpg,7014-204.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7049-100.jpg,7049-100.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7108-65.jpg,7108-65.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7092-42.jpg,7092-42.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-24.jpg,7019-24.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7053-79.jpg,7053-79.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7138-57.jpg,7138-57.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7075-162.jpg,7075-162.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7080-111.jpg,7080-111.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7009-136.jpg,7009-136.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7140-178.jpg,7140-178.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7105-148.jpg,7105-148.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7030-8.jpg,7030-8.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7118-206.jpg,7118-206.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7040-16.jpg,7040-16.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7002-68.jpg,7002-68.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7039-164.jpg,7039-164.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7043-246.jpg,7043-246.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7131-215.jpg,7131-215.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7044-39.jpg,7044-39.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7124-211.jpg,7124-211.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7073-128.jpg,7073-128.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7100-246.jpg,7100-246.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7118-1.jpg,7118-1.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7118-87.jpg,7118-87.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7040-98.jpg,7040-98.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7020-227.jpg,7020-227.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7039-125.jpg,7039-125.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7122-208.jpg,7122-208.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7018-249.jpg,7018-249.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7004-154.jpg,7004-154.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7138-173.jpg,7138-173.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7081-28.jpg,7081-28.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7051-99.jpg,7051-99.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7130-151.jpg,7130-151.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7140-252.jpg,7140-252.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7096-168.jpg,7096-168.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7019-187.jpg,7019-187.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7008-121.jpg,7008-121.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7114-159.jpg,7114-159.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7003-124.jpg,7003-124.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7097-217.jpg,7097-217.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7110-172.jpg,7110-172.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7106-80.jpg,7106-80.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7083-19.jpg,7083-19.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_A_Walls\Cracked\7082-100.jpg,7082-100.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_A_Walls\Non-Cracked\7114-243.jpg,7114-243.jpg,Walls,Non-Cracked,Walls_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7039-79.jpg,7039-79.jpg,Decks,Cracked,Decks_Cracked,pending,train
Training_Pool_A_Walls\Cracked\7117-61.jpg,7117-61.jpg,Walls,Cracked,Walls_Cracked,pending,train
Training_Pool_B_Decks\Non-Cracked\7027-159.jpg,7027-159.jpg,Decks,Non-Cracked,Decks_Non-Cracked,pending,train
Training_Pool_B_Decks\Cracked\7004-33.jpg,7004-33.jpg,Decks,Cracked,Decks_Cracked,pending,train
